,Unnamed: 0.1,City,State,Zip3,County,2005,2006,2007,2008    ,2009,2010,2011,2012,2013,2014
402,411.0,SOMERSET,KY,425,Pulaski County,6.0     ,6.5     ,5.9,6.7,10.3,10.6,10.6,9.4,9.2,7.4
403,412.0,SOMERSET,KY,426,Pulaski County,6.0     ,6.5     ,5.9,6.7,10.3,10.6,10.6,9.4,9.2,7.4
404,413.0,ELIZABETHTOWN,KY,427,Hardin County,5.8     ,5.4     ,5.1,6.2,10.3,9.7,9.2,8.1,7.6,6.2
405,414.0,COLUMBUS,OH,430,Franklin County,5.4     ,4.7     ,4.7,5.5,8.5,8.9,7.7,6.4,6.4,4.8
406,415.0,COLUMBUS,OH,431,Franklin County,5.4     ,4.7     ,4.7,5.5,8.5,8.9,7.7,6.4,6.4,4.8
407,416.0,COLUMBUS,OH,432,Franklin County,5.4     ,4.7     ,4.7,5.5,8.5,8.9,7.7,6.4,6.4,4.8
408,417.0,COLUMBUS,OH,433,Franklin County,5.4     ,4.7     ,4.7,5.5,8.5,8.9,7.7,6.4,6.4,4.8
409,418.0,TOLEDO,OH,434,Lucas County,7.0     ,6.3     ,6.8,8.2,12.4,11.5,9.9,8.3,8.7,6.3
410,419.0,TOLEDO,OH,435,Lucas County,7.0     ,6.3     ,6.8,8.2,12.4,11.5,9.9,8.3,8.7,6.3
411,420.0,TOLEDO,OH,436,Lucas County,7.0     ,6.3     ,6.8,8.2,12.4,11.5,9.9,8.3,8.7,6.3
412,421.0,ZANESVILLE,OH,437,Muskingum County,8.5     ,7.2     ,7.8,8.7,12.7,12.6,10.9,9.2,9.2,7.0
413,422.0,ZANESVILLE,OH,438,Muskingum County,8.5     ,7.2     ,7.8,8.7,12.7,12.6,10.9,9.2,9.2,7.0
414,423.0,STEUBENVILLE,OH,439,Jefferson County,7.7     ,6.9     ,6.4,7.0,12.3,14.5,12.0,10.8,10.8,8.0
415,424.0,CLEVELAND,OH,440,Cuyahoga County,5.4     ,5.1     ,5.7,6.2,8.7,8.5,7.6,6.8,7.1,6.4
416,425.0,CLEVELAND,OH,441,Cuyahoga County,5.4     ,5.1     ,5.7,6.2,8.7,8.5,7.6,6.8,7.1,6.4
417,426.0,AKRON,OH,442,Summit County,5.9     ,5.3     ,5.4,6.1,10.0,10.6,9.1,7.4,7.6,5.8
418,427.0,AKRON,OH,443,Summit County,5.9     ,5.3     ,5.4,6.1,10.0,10.6,9.1,7.4,7.6,5.8
419,428.0,YOUNGSTOWN,OH,444,Mahoning County,7.1     ,6.4     ,6.2,7.1,12.6,11.7,9.8,8.3,8.5,6.6
420,429.0,YOUNGSTOWN,OH,445,Mahoning County,7.1     ,6.4     ,6.2,7.1,12.6,11.7,9.8,8.3,8.5,6.6
421,430.0,CANTON,OH,446,Stark County,6.6     ,5.8     ,5.8,6.8,11.4,11.3,9.3,7.5,7.6,5.7
422,431.0,CANTON,OH,447,Stark County,6.6     ,5.8     ,5.8,6.8,11.4,11.3,9.3,7.5,7.6,5.7
423,432.0,MANSFIELD,OH,448,Richland County,6.7     ,6.1     ,6.5,7.4,12.9,12.1,10.6,8.7,8.6,6.4
424,433.0,MANSFIELD,OH,449,Richland County,6.7     ,6.1     ,6.5,7.4,12.9,12.1,10.6,8.7,8.6,6.4
425,391.0,CINCINNATI,OH,450,Hamilton County,5.6     ,5.1     ,5.1,5.7,9.1,9.9,8.9,7.4,7.3,5.3
426,392.0,CINCINNATI,OH,451,Hamilton County,5.6     ,5.1     ,5.1,5.7,9.1,9.9,8.9,7.4,7.3,5.3
427,393.0,CINCINNATI,OH,452,Hamilton County,5.6     ,5.1     ,5.1,5.7,9.1,9.9,8.9,7.4,7.3,5.3
428,434.0,DAYTON,OH,453,Montgomery County,6.5     ,6.0     ,6.2,7.5,11.6,11.4,9.7,8.2,8.3,6.0
429,435.0,DAYTON,OH,454,Montgomery County,6.5     ,6.0     ,6.2,7.5,11.6,11.4,9.7,8.2,8.3,6.0
430,436.0,DAYTON,OH,455,Montgomery County,6.5     ,6.0     ,6.2,7.5,11.6,11.4,9.7,8.2,8.3,6.0
431,437.0,CHILLICOTHE,OH,456,Ross County,7.5     ,6.2     ,6.9,7.9,12.2,11.9,10.0,8.4,8.7,6.3
432,438.0,ATHENS,OH,457,Athens County,6.6     ,5.9     ,6.1,6.7,8.8,10.6,9.9,8.5,9.0,6.8
433,439.0,LIMA,OH,458,Allen County,6.2     ,6.1     ,6.3,7.4,11.3,10.7,9.5,7.8,7.9,5.7
434,394.0,CINCINNATI,OH,459,Hamilton County,5.6     ,5.1     ,5.1,5.7,9.1,9.9,8.9,7.4,7.3,5.3
435,440.0,INDIANAPOLIS,IN,460,Marion County,5.6     ,5.0     ,4.5,5.6,9.3,10.6,9.9,9.1,8.4,6.5
436,441.0,INDIANAPOLIS,IN,461,Marion County,5.6     ,5.0     ,4.5,5.6,9.3,10.6,9.9,9.1,8.4,6.5
437,442.0,INDIANAPOLIS,IN,462,Marion County,5.6     ,5.0     ,4.5,5.6,9.3,10.6,9.9,9.1,8.4,6.5
438,443.0,GARY,IN,463,Lake County,6.2     ,5.8     ,5.2,6.2,10.6,10.8,9.6,9.2,9.2,8.1
439,444.0,GARY,IN,464,Lake County,6.2     ,5.8     ,5.2,6.2,10.6,10.8,9.6,9.2,9.2,8.1
440,445.0,SOUTH BEND,IN,465,St. Joseph County,5.3     ,5.2     ,4.9,6.6,11.5,11.6,10.1,9.5,8.8,6.7
441,446.0,SOUTH BEND,IN,466,St. Joseph County,5.3     ,5.2     ,4.9,6.6,11.5,11.6,10.1,9.5,8.8,6.7
442,447.0,FORT WAYNE,IN,467,Allen County,5.3     ,5.0     ,4.8,6.0,10.5,10.7,9.3,8.4,7.5,5.8
443,448.0,FORT WAYNE,IN,468,Allen County,5.3     ,5.0     ,4.8,6.0,10.5,10.7,9.3,8.4,7.5,5.8
444,449.0,KOKOMO,IN,469,Howard County,6.6     ,6.6     ,5.5,7.8,14.8,12.6,10.5,9.1,8.2,6.4
445,395.0,CINCINNATI,OH,470,Hamilton County,5.6     ,5.1     ,5.1,5.7,9.1,9.9,8.9,7.4,7.3,5.3
446,382.0,LOUISVILLE,KY,471,Jefferson County,5.9     ,5.7     ,5.3,6.3,10.1,10.0,9.5,8.0,7.6,6.1
447,450.0,COLUMBUS,IN,472,Bartholomew County,4.8     ,4.2     ,3.6,4.6,9.6,9.5,7.6,6.4,6.0,4.5
448,451.0,MUNCIE,IN,473,Delaware County,6.9     ,6.0     ,5.3,6.7,10.7,11.6,10.2,9.4,8.7,7.1
449,452.0,BLOOMINGTON,IN,474,Monroe County,4.8     ,4.3     ,3.7,4.5,6.5,7.9,7.5,7.2,6.9,5.8
450,453.0,TERRE HAUTE,IN,475,Vigo County,6.8     ,6.4     ,5.3,6.4,10.1,11.2,10.3,10.0,9.5,7.8
451,409.0,EVANSVILLE,IN,476,Vanderburgh County,5.2     ,4.8     ,4.7,5.2,8.2,8.9,8.0,7.7,7.2,5.5
452,410.0,EVANSVILLE,IN,477,Vanderburgh County,5.2     ,4.8     ,4.7,5.2,8.2,8.9,8.0,7.7,7.2,5.5
453,454.0,TERRE HAUTE,IN,478,Vigo County,6.8     ,6.4     ,5.3,6.4,10.1,11.2,10.3,10.0,9.5,7.8
454,455.0,LAFAYETTE,IN,479,Tippecanoe County,4.9     ,4.3     ,3.9,4.7,9.1,8.9,7.5,7.0,6.7,5.1
455,456.0,PONTIAC,MI,480,Oakland County,5.5     ,5.7     ,5.8,6.6,13.0,11.8,9.6,8.3,8.0,6.8
456,458.0,DETROIT,MI,481,Wayne County,8.3     ,8.2     ,8.3,9.3,16.2,15.5,13.0,11.7,11.6,10.0
457,459.0,DETROIT,MI,482,Wayne County,8.3     ,8.2     ,8.3,9.3,16.2,15.5,13.0,11.7,11.6,10.0
458,457.0,PONTIAC,MI,483,Oakland County,5.5     ,5.7     ,5.8,6.6,13.0,11.8,9.6,8.3,8.0,6.8
459,460.0,FLINT,MI,484,Genesee County,7.9     ,8.5     ,8.4,10.1,14.9,14.0,11.5,10.0,9.8,7.8
460,461.0,FLINT,MI,485,Genesee County,7.9     ,8.5     ,8.4,10.1,14.9,14.0,11.5,10.0,9.8,7.8
461,462.0,SAGINAW,MI,486,Saginaw County,8.0     ,7.7     ,7.2,8.3,12.5,12.2,10.2,9.3,9.1,7.3
462,463.0,SAGINAW,MI,487,Saginaw County,8.0     ,7.7     ,7.2,8.3,12.5,12.2,10.2,9.3,9.1,7.3
463,464.0,LANSING,MI,488,Ingham County,6.4     ,6.5     ,6.2,6.9,11.4,10.3,8.9,7.9,7.7,6.0
464,465.0,LANSING,MI,489,Ingham County,6.4     ,6.5     ,6.2,6.9,11.4,10.3,8.9,7.9,7.7,6.0
465,466.0,KALAMAZOO,MI,490,Kalamazoo County,5.2     ,5.4     ,5.4,6.1,10.2,10.0,8.5,7.3,6.9,5.6
466,467.0,KALAMAZOO,MI,491,Kalamazoo County,5.2     ,5.4     ,5.4,6.1,10.2,10.0,8.5,7.3,6.9,5.6
467,468.0,JACKSON,MI,492,Jackson County,6.8     ,7.4     ,7.7,8.2,13.6,12.2,10.0,8.6,8.4,6.6
468,469.0,GRAND RAPIDS,MI,493,Kent County,5.8     ,5.8     ,5.9,6.6,11.0,10.1,8.2,6.9,6.3,4.9
469,470.0,GRAND RAPIDS,MI,494,Kent County,5.8     ,5.8     ,5.9,6.6,11.0,10.1,8.2,6.9,6.3,4.9
470,471.0,GRAND RAPIDS,MI,495,Kent County,5.8     ,5.8     ,5.9,6.6,11.0,10.1,8.2,6.9,6.3,4.9
471,472.0,TRAVERSE CITY,MI,496,Grand Traverse County,6.0     ,6.2     ,6.6,7.3,11.8,11.6,9.8,8.2,7.7,5.9
472,473.0,GAYLORD,MI,497,Otsego County,7.1     ,8.5     ,9.3,9.9,14.7,14.2,12.2,10.8,10.5,8.0
473,474.0,KINGSFORD,MI,498,Dickinson County,5.8     ,5.9     ,6.1,6.7,11.6,11.5,9.6,8.4,8.3,6.6
474,475.0,KINGSFORD,MI,499,Dickinson County,5.8     ,5.9     ,6.1,6.7,11.6,11.5,9.6,8.4,8.3,6.6
475,476.0,DES MOINES,IA,500,Polk County,4.0     ,3.4     ,3.5,4.1,6.1,6.0,5.7,5.2,4.8,4.4
476,477.0,DES MOINES,IA,501,Polk County,4.0     ,3.4     ,3.5,4.1,6.1,6.0,5.7,5.2,4.8,4.4
477,478.0,DES MOINES,IA,502,Polk County,4.0     ,3.4     ,3.5,4.1,6.1,6.0,5.7,5.2,4.8,4.4
478,479.0,DES MOINES,IA,503,Polk County,4.0     ,3.4     ,3.5,4.1,6.1,6.0,5.7,5.2,4.8,4.4
479,482.0,WATERLOO,IA,504,Black Hawk County,4.3     ,3.8     ,3.7,4.1,6.1,6.2,5.8,5.4,5.1,5.1
480,485.0,FORT DODGE,IA,505,Webster County,4.3     ,3.9     ,4.0,4.4,7.4,6.9,7.1,6.4,5.4,5.0
481,483.0,WATERLOO,IA,506,Black Hawk County,4.3     ,3.8     ,3.7,4.1,6.1,6.2,5.8,5.4,5.1,5.1
482,484.0,WATERLOO,IA,507,Black Hawk County,4.3     ,3.8     ,3.7,4.1,6.1,6.2,5.8,5.4,5.1,5.1
483,486.0,CRESTON,IA,508,Union County,4.9     ,4.1     ,4.1,4.6,6.6,5.6,5.3,5.0,4.9,4.9
484,480.0,DES MOINES,IA,509,Polk County,4.0     ,3.4     ,3.5,4.1,6.1,6.0,5.7,5.2,4.8,4.4
485,487.0,SIOUX CITY,IA,510,Woodbury County,4.8     ,4.2     ,3.9,3.9,5.7,6.6,5.7,5.2,4.8,4.5
486,488.0,SIOUX CITY,IA,511,Woodbury County,4.8     ,4.2     ,3.9,3.9,5.7,6.6,5.7,5.2,4.8,4.5
487,489.0,SIOUX CITY,IA,512,Woodbury County,4.8     ,4.2     ,3.9,3.9,5.7,6.6,5.7,5.2,4.8,4.5
488,490.0,SIOUX CITY,IA,513,Woodbury County,4.8     ,4.2     ,3.9,3.9,5.7,6.6,5.7,5.2,4.8,4.5
489,491.0,CARROLL,IA,514,Carroll County,3.0     ,2.6     ,2.6,2.9,4.2,4.3,4.0,3.7,3.4,3.3
490,492.0,OMAHA,NE,515,Douglas County,4.5     ,3.5     ,3.4,3.7,5.2,5.1,4.9,4.5,4.2,3.7
491,493.0,OMAHA,NE,516,Douglas County,4.5     ,3.5     ,3.4,3.7,5.2,5.1,4.9,4.5,4.2,3.7
492,496.0,DUBUQUE,IA,520,Dubuque County,4.3     ,3.7     ,4.0,4.4,6.6,5.8,5.1,4.5,4.6,4.3
493,497.0,DECORAH,IA,521,Winneshiek County,4.2     ,3.6     ,3.6,4.4,6.3,5.5,5.0,4.6,4.7,4.4
494,498.0,CEDAR RAPIDS,IA,522,Linn County,4.3     ,3.6     ,3.7,4.1,6.1,6.0,5.7,5.2,5.0,4.6
495,499.0,CEDAR RAPIDS,IA,523,Linn County,4.3     ,3.6     ,3.7,4.1,6.1,6.0,5.7,5.2,5.0,4.6
496,500.0,CEDAR RAPIDS,IA,524,Linn County,4.3     ,3.6     ,3.7,4.1,6.1,6.0,5.7,5.2,5.0,4.6
497,481.0,DES MOINES,IA,525,Polk County,4.0     ,3.4     ,3.5,4.1,6.1,6.0,5.7,5.2,4.8,4.4
498,501.0,BURLINGTON,IA,526,Des Moines County,5.4     ,4.7     ,4.4,5.9,8.0,7.4,6.7,6.2,6.1,5.2
499,502.0,MILAN,IL,527,Rock Island County,4.6     ,4.3     ,4.5,5.5,9.2,9.5,8.5,8.1,8.3,7.1
500,503.0,MILAN,IL,528,Rock Island County,4.6     ,4.3     ,4.5,5.5,9.2,9.5,8.5,8.1,8.3,7.1
501,505.0,MILWAUKEE,WI,530,Milwaukee County,5.7     ,5.7     ,5.8,5.7,9.4,10.0,9.3,8.6,8.4,7.0
502,506.0,MILWAUKEE,WI,531,Milwaukee County,5.7     ,5.7     ,5.8,5.7,9.4,10.0,9.3,8.6,8.4,7.0
503,507.0,MILWAUKEE,WI,532,Milwaukee County,5.7     ,5.7     ,5.8,5.7,9.4,10.0,9.3,8.6,8.4,7.0
504,508.0,MILWAUKEE,WI,534,Milwaukee County,5.7     ,5.7     ,5.8,5.7,9.4,10.0,9.3,8.6,8.4,7.0
505,509.0,MADISON,WI,535,Dane County,3.1     ,3.3     ,3.5,3.4,5.8,5.9,5.3,4.9,4.7,3.8
506,510.0,MADISON,WI,537,Dane County,3.1     ,3.3     ,3.5,3.4,5.8,5.9,5.3,4.9,4.7,3.8
507,511.0,MADISON,WI,538,Dane County,3.1     ,3.3     ,3.5,3.4,5.8,5.9,5.3,4.9,4.7,3.8
508,512.0,PORTAGE,WI,539,Columbia County,4.4     ,4.7     ,5.0,5.1,8.3,8.5,7.9,7.2,6.5,5.3
509,513.0,EAGAN,MN,540,Dakota County,3.6     ,3.5     ,4.1,4.9,7.2,7.0,6.1,5.2,4.5,3.7
510,516.0,GREEN BAY,WI,541,Brown County,4.5     ,4.5     ,4.6,4.6,7.7,7.9,7.2,6.6,6.2,4.9
511,517.0,GREEN BAY,WI,542,Brown County,4.5     ,4.5     ,4.6,4.6,7.7,7.9,7.2,6.6,6.2,4.9
512,518.0,GREEN BAY,WI,543,Brown County,4.5     ,4.5     ,4.6,4.6,7.7,7.9,7.2,6.6,6.2,4.9
513,519.0,ROTHSCHILD,WI,544,Marathon County,4.1     ,4.3     ,4.4,4.6,8.8,9.3,7.9,7.3,6.7,5.1
514,520.0,RHINELANDER,WI,545,Oneida County,5.8     ,5.8     ,6.2,6.1,9.7,10.2,9.4,8.7,8.6,7.1
515,521.0,LA CROSSE,WI,546,La Crosse County,4.0     ,3.8     ,3.9,3.9,6.7,6.6,6.0,5.5,5.3,4.4
516,522.0,EAU CLAIRE,WI,547,Eau Claire County,4.1     ,4.0     ,4.2,4.1,6.8,7.0,6.4,5.8,5.7,4.6
517,523.0,SPOONER,WI,548,Washburn County,6.1     ,6.6     ,6.8,6.7,9.8,9.7,8.9,7.9,7.5,6.4
518,524.0,OSHKOSH,WI,549,Winnebago County,4.4     ,4.5     ,4.6,4.4,7.7,7.8,7.1,6.6,6.4,5.3
519,514.0,EAGAN,MN,550,Dakota County,3.6     ,3.5     ,4.1,4.9,7.2,7.0,6.1,5.2,4.5,3.7
520,515.0,EAGAN,MN,551,Dakota County,3.6     ,3.5     ,4.1,4.9,7.2,7.0,6.1,5.2,4.5,3.7
521,525.0,MINNEAPOLIS,MN,553,Hennepin County,3.7     ,3.6     ,4.1,4.9,7.3,7.0,6.1,5.2,4.6,3.7
522,526.0,MINNEAPOLIS,MN,554,Hennepin County,3.7     ,3.6     ,4.1,4.9,7.3,7.0,6.1,5.2,4.6,3.7
523,527.0,MINNEAPOLIS,MN,555,Hennepin County,3.7     ,3.6     ,4.1,4.9,7.3,7.0,6.1,5.2,4.6,3.7
524,528.0,DULUTH,MN,556,St. Louis County,5.0     ,5.0     ,5.6,6.3,9.1,8.1,7.3,6.5,6.0,5.0
525,529.0,DULUTH,MN,557,St. Louis County,5.0     ,5.0     ,5.6,6.3,9.1,8.1,7.3,6.5,6.0,5.0
526,530.0,DULUTH,MN,558,St. Louis County,5.0     ,5.0     ,5.6,6.3,9.1,8.1,7.3,6.5,6.0,5.0
527,531.0,ROCHESTER,MN,559,Olmsted County,3.5     ,3.4     ,3.8,4.4,6.1,5.9,5.3,4.4,4.0,3.4
528,532.0,MANKATO,MN,560,Blue Earth County,3.3     ,3.3     ,3.7,4.4,6.4,6.4,5.4,4.8,4.1,3.4
529,533.0,MANKATO,MN,561,Blue Earth County,3.3     ,3.3     ,3.7,4.4,6.4,6.4,5.4,4.8,4.1,3.4
530,534.0,WILLMAR,MN,562,Kandiyohi County,4.1     ,3.9     ,4.3,5.0,6.7,6.7,6.0,5.2,4.7,4.2
531,535.0,WAITE PARK,MN,563,Stearns County,4.3     ,4.0     ,4.6,5.6,7.8,7.2,6.3,5.4,4.9,4.0
532,536.0,BRAINERD,MN,564,Crow Wing County,4.9     ,4.9     ,5.6,6.9,9.6,9.5,8.7,7.6,6.8,5.8
533,537.0,DETROIT LAKES,MN,565,Becker County,5.4     ,5.1     ,5.7,6.8,8.6,7.9,7.1,5.8,5.4,4.7
534,538.0,BEMIDJI,MN,566,Beltrami County,5.3     ,5.2     ,6.0,6.9,8.6,8.2,8.2,7.0,6.2,5.2
535,539.0,GRAND FORKS,ND,567,Grand Forks County,3.2     ,3.0     ,2.9,3.0,4.0,3.5,3.7,3.4,3.0,2.9
536,541.0,SIOUX FALLS,SD,570,Minnehaha County,3.5     ,2.8     ,2.5,2.8,5.0,5.0,4.5,4.0,3.3,3.0
537,542.0,SIOUX FALLS,SD,571,Minnehaha County,3.5     ,2.8     ,2.5,2.8,5.0,5.0,4.5,4.0,3.3,3.0
538,543.0,HURON,SD,572,Beadle County,4.4     ,3.0     ,2.4,2.5,3.7,4.2,3.8,3.5,3.5,3.1
539,544.0,HURON,SD,573,Beadle County,4.4     ,3.0     ,2.4,2.5,3.7,4.2,3.8,3.5,3.5,3.1
540,545.0,ABERDEEN,SD,574,Brown County,3.3     ,2.6     ,2.3,2.5,3.6,3.8,3.8,3.6,3.2,2.9
541,546.0,PIERRE,SD,575,Hughes County,3.1     ,2.5     ,2.3,2.4,3.2,3.5,3.6,3.3,2.9,2.6
542,547.0,MOBRIDGE,SD,576,Walworth County,5.1     ,4.1     ,3.9,4.3,5.1,6.9,7.0,6.1,5.4,5.3
543,548.0,RAPID CITY,SD,577,Pennington County,3.6     ,3.0     ,2.7,2.9,4.9,5.2,4.8,4.4,3.9,3.4
544,549.0,FARGO,ND,580,Cass County,2.7     ,2.6     ,2.6,2.7,4.1,3.5,3.2,2.9,2.8,2.5
545,550.0,FARGO,ND,581,Cass County,2.7     ,2.6     ,2.6,2.7,4.1,3.5,3.2,2.9,2.8,2.5
546,540.0,GRAND FORKS,ND,582,Grand Forks County,3.2     ,3.0     ,2.9,3.0,4.0,3.5,3.7,3.4,3.0,2.9
547,551.0,DEVILS LAKE,ND,583,Ramsey County,3.8     ,4.0     ,4.0,3.8,4.2,3.8,3.8,4.1,3.8,3.7
548,552.0,JAMESTOWN,ND,584,Stutsman County,3.2     ,3.0     ,2.9,2.9,3.5,4.1,3.8,3.4,3.1,2.9
549,553.0,BISMARCK,ND,585,Burleigh County,2.8     ,2.7     ,2.7,2.8,3.5,3.6,3.2,2.8,2.5,2.5
550,554.0,BISMARCK,ND,586,Burleigh County,2.8     ,2.7     ,2.7,2.8,3.5,3.6,3.2,2.8,2.5,2.5
551,555.0,MINOT,ND,587,Ward County,3.5     ,3.1     ,3.0,3.0,3.7,3.4,3.2,2.6,2.7,2.7
552,556.0,WILLISTON,ND,588,Williams County,2.3     ,2.1     ,1.9,1.7,2.5,2.2,1.4,1.1,1.2,1.2
553,557.0,BILLINGS,MT,590,Yellowstone County,3.5     ,2.9     ,2.7,3.8,4.9,5.9,5.5,4.6,4.3,3.7
554,558.0,BILLINGS,MT,591,Yellowstone County,3.5     ,2.9     ,2.7,3.8,4.9,5.9,5.5,4.6,4.3,3.7
555,560.0,WOLF POINT,MT,592,Roosevelt County,6.8     ,6.1     ,6.3,7.4,7.8,6.9,7.1,6.7,5.6,5.3
556,561.0,MILES CITY,MT,593,Custer County,4.0     ,3.2     ,3.4,4.2,4.9,4.5,4.1,3.6,3.4,3.3
557,562.0,GREAT FALLS,MT,594,Cascade County,4.3     ,3.4     ,3.5,4.7,5.4,6.4,6.4,5.6,5.1,4.4
558,563.0,HAVRE,MT,595,Hill County,4.5     ,3.9     ,4.1,5.1,5.5,5.8,6.3,5.8,6.6,5.8
559,564.0,HELENA,MT,596,Lewis and Clark County,4.0     ,3.2     ,3.0,4.2,5.0,5.5,5.3,4.9,4.4,3.7
560,565.0,BUTTE,MT,597,Silver Bow County,4.5     ,3.8     ,3.6,4.9,6.3,6.5,6.6,6.1,5.5,5.0
561,566.0,MISSOULA,MT,598,Missoula County,3.9     ,3.2     ,3.4,5.0,6.3,7.3,6.7,5.9,5.2,4.5
562,567.0,KALISPELL,MT,599,Flathead County,4.9     ,3.9     ,4.0,6.7,11.8,12.0,10.9,9.0,7.7,6.5
563,568.0,PALATINE,IL,600,Cook County,6.4     ,4.9     ,5.3,6.4,10.5,10.9,10.4,9.6,9.6,7.4
564,570.0,CAROL STREAM,IL,601,DuPage County,4.7     ,3.5     ,3.9,5.0,8.6,8.9,8.1,7.5,7.4,5.6
565,569.0,PALATINE,IL,602,Cook County,6.4     ,4.9     ,5.3,6.4,10.5,10.9,10.4,9.6,9.6,7.4
566,571.0,CAROL STREAM,IL,603,DuPage County,4.7     ,3.5     ,3.9,5.0,8.6,8.9,8.1,7.5,7.4,5.6
567,572.0,BEDFORD PARK,IL,604,Cook County,6.4     ,4.9     ,5.3,6.4,10.5,10.9,10.4,9.6,9.6,7.4
568,573.0,FOX VALLEY,IL,605,Kane County,5.5     ,4.0     ,4.5,6.0,10.5,11.0,9.8,8.9,8.7,7.0
569,574.0,CHICAGO,IL,606,Cook County,6.4     ,4.9     ,5.3,6.4,10.5,10.9,10.4,9.6,9.6,7.4
570,575.0,CHICAGO,IL,607,Cook County,6.4     ,4.9     ,5.3,6.4,10.5,10.9,10.4,9.6,9.6,7.4
571,576.0,CHICAGO,IL,608,Cook County,6.4     ,4.9     ,5.3,6.4,10.5,10.9,10.4,9.6,9.6,7.4
572,577.0,KANKAKEE,IL,609,Kankakee County,6.4     ,5.5     ,6.3,8.3,12.2,12.3,11.5,10.5,10.5,8.1
573,578.0,ROCKFORD,IL,610,Winnebago County,6.3     ,5.2     ,5.9,8.4,15.0,14.0,11.9,10.6,10.5,8.3
574,579.0,ROCKFORD,IL,611,Winnebago County,6.3     ,5.2     ,5.9,8.4,15.0,14.0,11.9,10.6,10.5,8.3
575,504.0,MILAN,IL,612,Rock Island County,4.6     ,4.3     ,4.5,5.5,9.2,9.5,8.5,8.1,8.3,7.1
576,580.0,LA SALLE,IL,613,LaSalle County,6.1     ,5.3     ,5.9,7.7,12.2,12.0,10.7,10.1,10.5,8.3
577,581.0,GALESBURG,IL,614,Knox County,7.3     ,5.2     ,5.0,6.4,9.6,9.6,8.8,8.3,8.9,7.0
578,582.0,PEORIA,IL,615,Peoria County,4.9     ,4.2     ,4.6,5.7,11.0,10.5,9.3,8.4,9.7,7.8
579,583.0,PEORIA,IL,616,Peoria County,4.9     ,4.2     ,4.6,5.7,11.0,10.5,9.3,8.4,9.7,7.8
580,584.0,BLOOMINGTON,IL,617,McLean County,4.1     ,3.4     ,3.7,4.9,7.2,7.1,6.7,6.4,6.6,5.5
581,585.0,CHAMPAIGN,IL,618,Champaign County,4.1     ,3.6     ,4.2,5.5,8.3,8.2,7.8,7.4,7.6,6.1
582,586.0,CHAMPAIGN,IL,619,Champaign County,4.1     ,3.6     ,4.2,5.5,8.3,8.2,7.8,7.4,7.6,6.1
583,587.0,SAINT LOUIS,MO,620,Saint Louis County,,,,,,,,,,
584,588.0,SAINT LOUIS,MO,622,Saint Louis County,,,,,,,,,,
585,592.0,QUINCY,IL,623,Adams County,3.7     ,3.4     ,3.9,4.8,7.3,7.7,6.9,6.5,6.8,5.4
586,595.0,EFFINGHAM,IL,624,Effingham County,5.4     ,4.0     ,4.0,5.5,8.0,7.8,6.8,6.5,7.0,5.6
587,596.0,SPRINGFIELD,IL,625,Sangamon County,4.5     ,4.1     ,4.4,5.6,7.5,7.7,7.4,7.3,7.4,6.0
588,597.0,SPRINGFIELD,IL,626,Sangamon County,4.5     ,4.1     ,4.4,5.6,7.5,7.7,7.4,7.3,7.4,6.0
589,598.0,SPRINGFIELD,IL,627,Sangamon County,4.5     ,4.1     ,4.4,5.6,7.5,7.7,7.4,7.3,7.4,6.0
590,599.0,CENTRALIA,IL,628,Jefferson County,5.1     ,4.6     ,4.9,6.2,9.6,10.2,9.3,9.1,9.4,7.5
591,600.0,CARBONDALE,IL,629,Jackson County,4.6     ,4.0     ,4.6,5.6,7.3,8.2,8.0,7.8,8.1,6.6
592,589.0,SAINT LOUIS,MO,630,Saint Louis County,,,,,,,,,,
593,590.0,SAINT LOUIS,MO,631,Saint Louis County,,,,,,,,,,
594,591.0,SAINT LOUIS,MO,633,Saint Louis County,,,,,,,,,,
595,593.0,QUINCY,IL,634,Adams County,3.7     ,3.4     ,3.9,4.8,7.3,7.7,6.9,6.5,6.8,5.4
596,594.0,QUINCY,IL,635,Adams County,3.7     ,3.4     ,3.9,4.8,7.3,7.7,6.9,6.5,6.8,5.4
597,601.0,CAPE GIRARDEAU,MO,636,Cape Girardeau County,4.5     ,4.1     ,4.3,5.2,7.3,7.3,6.8,5.6,5.8,5.4
598,602.0,CAPE GIRARDEAU,MO,637,Cape Girardeau County,4.5     ,4.1     ,4.3,5.2,7.3,7.3,6.8,5.6,5.8,5.4
599,603.0,CAPE GIRARDEAU,MO,638,Cape Girardeau County,4.5     ,4.1     ,4.3,5.2,7.3,7.3,6.8,5.6,5.8,5.4
600,604.0,CAPE GIRARDEAU,MO,639,Cape Girardeau County,4.5     ,4.1     ,4.3,5.2,7.3,7.3,6.8,5.6,5.8,5.4
601,605.0,KANSAS CITY,MO,640,Jackson County,6.4     ,5.7     ,5.9,6.9,10.2,10.7,9.5,7.8,7.7,7.1
602,606.0,KANSAS CITY,MO,641,Jackson County,6.4     ,5.7     ,5.9,6.9,10.2,10.7,9.5,7.8,7.7,7.1
603,608.0,SAINT JOSEPH,MO,644,Buchanan County,5.8     ,4.6     ,4.5,5.2,8.5,9.2,8.1,6.3,6.2,5.6
604,609.0,SAINT JOSEPH,MO,645,Buchanan County,5.8     ,4.6     ,4.5,5.2,8.5,9.2,8.1,6.3,6.2,5.6
